Date,Source,Headlines,Teaser
" February, 2015 ",BMC Neurology,Effect of Peginterferon Beta-1a on MRI Measures in RRMS,This study explored the effect of peginterferon beta-1a every 2 and 4 weeks on MS disease activity as measured by brain lesions detected on MRI. How did it perform against placebo?
" February, 2015 ",Future Oncology,Hypoxic Tumor Microenvironment: Driving NSCLC Tumorigenesis,Find out about recent advances in our understanding of how a complex milieu of supporting cells impact the tumor response to hypoxia in NSCLC.
" February, 2015 ",Personalized Medicine,Incorporating Personalized Medicine Into Healthcare,Will personalized medicine exacerbate disparities in health care?
" February, 2015 ",Age and Ageing,Management of Fracture Risk in Patients With Parkinson's,Patients with Parkinson's disease have an increased risk of falls and fractures. How should fracture risk assessment and bone health be managed in Parkinson's patients?
" February, 2015 ",Annals of Cardiothoracic Surgery,Present and Future Perspectives on Total Artificial Hearts,Shortages in donor organ availability put advanced heart-failure patients at high risk of further decompensation and often death while awaiting transplantation. Learn how far artificial hearts have come in closing the gap.
" February, 2015 ",Cardiovascular Diabetology,Chemerin Is a Biomarker of ACS but not Angina Pectoris,Are levels of this novel adipokine increased in patients with ACS or stable angina pectoris?
" February, 2015 ",International Journal of Clinical Practice,Pain Management in Internal Medicine,This study examined the prevalence of pain and its treatment in hospitalized patients on internal medicine wards. Is pain management being adequately and appropriately used in this setting?
" February, 2015 ",European Heart Journal,Prognostic Role of Restenosis in Angiography After Stenting,What's the impact of restenosis on 4-year mortality in patients undergoing routine control angiography after coronary stenting?
" February, 2015 ",Nanomedicine,Chemotherapy vs. Nanotherapy for Recurrent Ovarian Cancer,"Nanotherapies may reducing toxicity of treatment for advanced or recurrent ovarian cancer, but are they also cost-effective as compared to standard chemotherapy?"
" February, 2015 ",Medicine and Science in Sports and Exercise,Muscle Oxygen Supply Impairment During Exercise in T1DM,Find out the ways in which muscle oxygen supply during exercise is impacted in individuals with poorly controlled T1DM.
" February, 2015 ",Chinese Clinical Oncology,"Clinical Trials in Lung Cancer Surgery, Research Cooperation","Get a wide-angle view of lung cancer research, from a country with an ever growing population of lung cancer patients."
" February, 2015 ",International Journal of Impotence Research,Psychosocial Outcomes After Tadalafil or Sildenafil for ED,This study examines the psychosocial effect of these three pharmacologic treatment strategies for ED. How do they compare?
" February, 2015 ",BMC Anesthesiology,Simulation-Based Axillary Brachial Plexus Blockade,How effective is simulator based training for novice anesthesiologists to learn ultrasound-guided axillary brachial plexus blockade?
" February, 2015 ",Medscape Business of Medicine,5 Easy Ways to Improve Compliance That Many Doctors Don't Do,"Some patients will stubbornly resist following your instructions no matter what, but many would do a better job if you'd anticipate their problems with compliance and take proactive steps to help. "
" February, 2015 ",Cardiovascular Diabetology,Hypertriglyceridemia: A Neglected Major CV Risk Factor,Why is management of hypertriglyceridemia challenging? Which strategies work?
" February, 2015 ",Medscape Ob/Gyn,Mitochondrial Manipulation Technology in US Soon? Unlikely,"The United Kingdom has moved closer to approving use of this technology to enable women with mitochondrial gene mutations to have healthy children, but the FDA is being much more conservative."
" February, 2015 ",Medscape Ob/Gyn,Could Lifestyle Factors Prevent Heart Failure in Women?,Dr JoAnn E. Manson summarizes a study reporting that women who followed healthy habits had a 77% lower risk for heart failure.
" February, 2015 ",European Heart Journal,Effects of HDL Mimetic Agent CER-001 on Atherosclerosis in ACS,Does CER-001 have protective vascular effects like HDLs - in patients with acute coronary syndromes?
" February, 2015 ",Future Microbiology,Effect of Magnetic Fields on Cystic Fibrosis Pathogens,Could exposure to extremely low frequency magnetic fields influence growth and biofilm formation by pathogens which cause chronic lung infections in cystic fibrosis patients?
" February, 2015 ",Future Oncology,The Promise of Combining Radiation Therapy and Immunotherapy,Radiation therapy and immunotherapy in partnership may have the capability of delivering a therapeutic effect exceeding the sum of its parts.
" February, 2015 ",Europace,Non-vitamin K Antagonist Agents in Anticoagulant Naive AF,What are the contemporary patterns of oral anticoagulation (OAC) use in patients with AF -- who weren't previously on OACs?
" February, 2015 ",BMC Neurology,Donepezil for Severe Alzheimer's Patients in Long-term Care,Can cholinesterase inhibitors used in conjunction with psychosocial interventions have clinically positive effects for patients with severe Alzheimer's disease?
" February, 2015 ",Diabetes Care,Microvascular Complications and Foot Care,"Read the American Diabetes Association recommendations for screening and management of diabetic retinopathy, nephropathy, neuropathy, and foot care."
" February, 2015 ",Women's Health,Uterine Fibroids Associated With Infertility,What is the best way to manage uterine fibroids in patients with infertility? Are there special considerations?
" February, 2015 ",American Journal of Pharmaceutical Education,Predatory Publishing and Questionable Peer Review,Why is the open-access concept being exploited? Do you know how to avoid these unethical practices?
" February, 2015 ",Spine,Sedimentation Sign and Spinal Stenosis Treatment Effect,"A positive sedimentation sign on MRI could be an indicator of a larger surgical treatment effect in patients with lumbar spinal stenosis, a new study reports."
" February, 2015 ",Western Journal of Emergency Medicine: Integrating Emergency Care with Population Health,Bedside US as an Adjunct for Acute Appendicitis in the ED,Is bedside ultrasound an effective diagnostic tool in assessing patients with suspected appendicitis in the ED?
" February, 2015 ",Brain,Targeting Pharmacoresistant Epilepsy and Epileptogenesis,"This study investigates the novel antiepileptic drug eslicarbazepine, which possesses properties that may allow it to overcome cellular mechanisms of pharmacoresistance in epilepsy."
" February, 2015 ",The Journal of Invasive Cardiology,Outcomes of Infrainguinal Peripheral Artery Interventions,Get up-to-date on contemporary use of stent and non-stent based treatment strategies for PAD.
" February, 2015 ",Environmental Health Perspectives,Indoor Environmental Exposures and Exacerbation of Asthma,This review provides a comprehensive update on specific indoor environmental exposures which might cause exacerbation of asthma.
" February, 2015 ",BMC Psychiatry,Second Generation Antipsychotics for Bipolar Disorder,There are several second-generation antipsychotics approved for bipolar disorder. What factors influence providers' decisions to prescribe SGAs for these patients?
" February, 2015 ",Skin Therapy Letter,5% Minoxidil: Treatment for Female Pattern Hair Loss,"Until recently, the only FDA-approved medication for female pattern alopecia was 2% minoxidil solution, but in 2014 a 5% minoxidil foam became an option. What do you need to know?"
" February, 2015 ",Journal of Glaucoma,Superior vs Inferior Glaucoma Drainage Device Implantation,How do these two locations for device implantation placement compare in terms of IOP control and postoperative complications?
" February, 2015 ",International Journal of Clinical Practice,"Vilazodone, Levomilnacipran and Vortioxetine for MDD","Three new agents have recently been approved for the treatment of major depressive disorder. What are the differences between them, and how should you chose which is best for your patient?"
" February, 2015 ",Critical Care Medicine,Fluid Management With Simplified Conservative ARDS Protocol,"Compare the performance of FACTT Lite, FACTT Conservative, and FACTT Liberal protocols."
" February, 2015 ",The American Journal of Gastroenterology,Quality Indicators for EGD,What types of diseases can best be diagnosed and treated with EGD? This new article explains.
" March, 2015 ",Medscape Medical News,NCCN Guide on CLL to Shift Toward Targeted Therapies,"Chemotherapy may soon take a backseat to ibrutinib as standard first-line therapy for chronic lymphocytic leukemia, investigators say. Changes in practice guidelines will likely follow."
" March, 2015 ",Medscape Medical News,"More Studies Support Testosterone CV Safety, Debate Continues","Two new analyses suggest that there is no increased risk for venous thromboembolism or cardiovascular events with testosterone treatment, but experts say     the definitive trial has yet to be done."
" March, 2015 ",Heartwire from Medscape,CTA Improves Diagnostic Certainty in Chest-Pain Patients,"SCOT-HEART investigators say CTA reduced the need for further stress testing, increased use of invasive coronary angiography, and resulted in more focused treatment regimens."
" March, 2015 ",Heartwire from Medscape,"Low Stroke, Mortality Rates With New Sapien Valve","The PARTNER II trial tested the new Sapien 3 valve from Edwards Lifesciences, and investigators were very excited with the low stroke and mortality rates     at 30 days in a mixed cohort of patients with varying surgical risks."
" March, 2015 ",Heartwire from Medscape,OSLER Studies Trumpet Long-term Efficacy of PCSK9 Inhibitors,"Long-term findings from the OSLER and ODYSSEY trials for potentially practice-changing PCSK9 inhibitors show, as expected, dramatically reduced LDL-C but also--tentatively--reduced cardiac events."
" March, 2015 ",Heartwire from Medscape,CTA Does Not Reduce Hard Events vs Functional Tests,"UPDATED // The PROMISE study, designed to test whether CTA offered an advantage over functional testing for the reduction in hard clinical end points, showed no     advantage of CTA over other testing modalities."
" March, 2015 ",Reuters Health Information,China Drug Approval Backlog Jumped by a Third Last Year,"China had more than 18,500 drugs waiting for approval at the end of 2014, up by a third from a year before, the official Center for Drug Evaluation said on Friday, reflecting industry concern that it is getting harder to get medicines approved in the China market."
" March, 2015 ",Medscape Medical News,PET/MRI Valuable in Diagnosis of Pelvic Malignancies,"Simultaneous PET/MRI imaging proves to be a valuable diagnostic modality for staging of pelvic malignancies and detection of recurrences, metastases."
" March, 2015 ",Heartwire from Medscape,MATRIX: Radial PCI Bests Femoral-Access in ACS Patients,"For high-risk ACS patients undergoing invasive management, transradial access cut the risk of net adverse clinical events by 17% vs the transfemoral     approach. It should now be the default PCI access strategy, say researchers."
" March, 2015 ",Medscape Medical News,National Cancer Institute Director Dr Harold Varmus Stepping Down,"Deputy Director Dr Douglas Lowy will take over as acting NCI director April 1, 2015. "
" March, 2015 ",Medscape Medical News,Soon: Survival Results for Metastatic Breast Cancer Drug,Can palbociclib improve overall survival? It's would be rare achievement for a systemic therapy in this setting.
" March, 2015 ",Heartwire from Medscape,MAGNA: Fish-Oil Supplementation May Lower Thrombosis Risk,"The MAGNA study of more than 600 patients with suspected CAD suggests fish-oil supplementation may decrease inflammation and thrombogenicity, especially in     those not taking statins."
" March, 2015 ",Medscape Medical News,"Cancer Care 2015 Report: Advances Made, Problems Persist","ACSO reports that cancer care has never been better in this era of scientific and technological advances, but pressing issues challenge healthcare delivery."
" March, 2015 ",Medscape Medical News,Mutations Now Drive Therapy for Metastatic NSCLC,Evidence-based guidelines from the National Comprehensive Cancer Network highlight a shift to genotype-based therapy.
" March, 2015 ",Medscape Medical News,Why Are There No Generic Insulins?," Since the discovery of the life-saving hormone in 1921, successive improvements have kept insulin under patent protection until very recently, but even     biosimilars might not dramatically cut the cost."
" March, 2015 ",Medscape Medical News,Antisense Drug Highly Effective Against Crohn's Disease,"The antisense drug mongersen restored transforming growth factor beta signaling in Crohn's disease, inducing clinical remission and response in a randomized trial. "
" March, 2015 ",Heartwire from Medscape,Baroreflex-Activation Device Shows Promise in Heart Failure,"""If the results of our study are confirmed in a larger pivotal trial, baroreflex activation therapy may become standard therapy for heart-failure     patients,"" the lead investigator said."
" March, 2015 ",Heartwire from Medscape,Genetic Sensitivity to Warfarin Linked with Bleeding ,   The analysis from ENGAGE AF-TIMI 48 links variants in two genes known to alter the pharmacokinetics and pharmacodynamics of warfarin with bleeding-events rates.
" March, 2015 ",Medscape Medical News,"Hemophilia B: Lentiviral Vector Safe, Effective in Dogs","Lentiviral vectors effectively delivered factor IX genes to dogs with hemophilia B, ameliorating symptoms; experiments in mice ruled out insertional mutagenesis. "
" March, 2015 ",Medscape Medical News,"Physician Safe After Ebola Needlestick, Experimental Vaccine ","Although there was no clear evidence of Ebola infection, the patient's response was consistent with a response to the experimental vaccine. "
" March, 2015 ",Medscape Medical News,"ADA, EASD Call for Better Insulin-Pump Safety Standards","Citing the lack of transparency and a uniform approach to the collection of insulin-pump safety and efficacy data, US and European diabetes professional     societies call for improved standards."
" March, 2015 ",FDA Approvals,FDA Okays Saphris for Pediatric Bipolar Disorder,The FDA has approved another atypical antipsychotic for the treatment of pediatric patients with bipolar 1 disorder.
" March, 2015 ",Heartwire from Medscape,AJULAR: Ulnar Access Viable Alternative to Radial for PCI,"The AJULAR study suggests that ulnar-artery catheterization is safe and effective and may cause fewer spasms than the more common radial approach,     especially when done by experienced operators."
" March, 2015 ",Heartwire from Medscape,Trial Has Lessons for Search for 'the Perfect Anticoagulant',"Allergic reactions cut short a major trial of the REG1 anticoagulant-antidote drug pairing, but researchers seem undeterred in their search for a safer, controllable anticoagulant for use in PCI. "
" March, 2015 ",Medscape Medical News,Researchers Call for ACL Injury Prevention in US Football,"With video analysis, researchers have shown that American football players would benefit from a knee-injury prevention program similar to the ones developed for soccer."
" March, 2015 ",Medscape Medical News,Ketorolac Similar to Corticosteroid for Knee Osteoarthritis,"Intra-articular ketorolac shows efficacy similar to that of corticosteroid injections in the treatment of knee osteoarthritis, a new study shows."
" March, 2015 ",Reuters Health Information,"Ohr Pharma's Eye Drug Fails in Mid-Stage Study, Shares Plunge","Ohr Pharmaceutical Inc said its experimental eye drug failed the main goal in a mid-stage study as a combination therapy, sending the company's shares plunging 64 percent in premarket trading on Friday."
" March, 2015 ",Medscape Medical News,New AASM Quality Measures for Common Sleep Disorders,"As healthcare providers become increasingly pressured to provide quality care, the American Academy of Sleep Medicine has developed quality measures for the five most common sleep disorders."
" March, 2015 ",Reuters Health Information,New Market for Liver Disease Spawns Race for Better Testing,"As drugmakers develop new medicines to battle a liver disease epidemic, they have created an urgent need for better diagnostics to select patients for treatment and assess their drugs' effectiveness."
" March, 2015 ",Heartwire from Medscape,MATRIX: Bivalirudin Reduced Mortality vs UFH in ACS Setting," On its primary MACE end point, the MATRIX study missed in showing the superiority of bivalirudin over unfractionated heparin in ACS patients undergoing     PCI, but mortality and bleeding advantages were observed."
" March, 2015 ",Medscape Medical News,AD/PD: Neurodegeneration Meeting Explores New Approaches,"Better treatments for Alzheimer's and Parkinson's diseases will require drugs to stop or slow their progression, not just treat symptoms. The AD/PD meeting in Nice is producing a wealth of approaches."
" March, 2015 ",Medscape Medical News,No Suicide Risk With Varenicline?,"A comprehensive meta-analysis shows no evidence of neuropsychiatric effects of varenicline, but the study has its detractors."
" March, 2015 ",Medscape Medical News,Antiviral Promising in Early HPV Trial,The experimental drug ranpirnase has the potential to be the first antiviral treatment for human papillomavirus (HPV).
" March, 2015 ",Medscape Medical News,High-Frequency SCS Raises Bar on Chronic Pain Relief,"Randomized trial results show double the pain relief and remission with an investigational high-frequency spinal cord stimulation device of those with conventional, lower-frequency SCS."
" March, 2015 ",Heartwire from Medscape, PCI as Good as CABG for Left Main CAD: 5-Year PRECOMBAT Data,"The findings ""support current clinical guidelines stating that left main stenting is a feasible revascularization strategy for patients with suitable     coronary anatomy,"" according to the researchers."
" March, 2015 ",Medscape Medical News,"New Drug Greatly Reduces Amyloid in CSF, Plasma","A once-daily, oral secretase inhibitor greatly reduces levels of amyloid in plasma and CSF with a prolonged effect, a study shows. The compound works regardless of APOE epsilon 4 carrier status. "
" March, 2015 ",Medscape Medical News,The Unseen Costs of Hypoglycemia in Diabetes," Hypoglycemic episodes are more common than previously thought and have a significant impact on patient outcomes and healthcare costs, attendees of the     recent Diabetes UK meeting heard."
" March, 2015 ",Heartwire from Medscape,"Extended Post-PCI DAPT Best in Patients With, Without ACS ","""Continuation of dual antiplatelet therapy for 30 months should be strongly considered in both ACS and non-ACS patients who have tolerated 1 year of     treatment,"" say researchers."
" March, 2015 ",Medscape Medical News,Melanoma Trial Halted as Pembrolizumab Bests Ipilimumab,"For the first time, an anti-PD-1 therapy has demonstrated a survival advantage over the standard of care."
" March, 2015 ",Heartwire from Medscape,Alirocumab Effective Against LDL-C Top of Max-Dose Statin,"  Statins increase plasma concentrations of PCSK9, the target of alirocumab, but an analysis suggests high-dose statin therapy won't interfere with the PCSK9     inhibitor's benefit."
" March, 2015 ",Heartwire from Medscape,Anacetrapib Provides Large LDL-Lowering Benefit in FH,"Anacetrapib allowed significantly more FH patients to attain their LDL-cholesterol treatment goals, but researchers are urging caution with the agent     because two others in the class have failed in large clinical-outcomes trials."
" March, 2015 ",Medscape Medical News,Hip Osteoarthritis Linked to Increased Mortality ,"Radiographic hip osteoarthritis was associated with increased mortality, perhaps as a result of decreased physical activity. Hip replacement provided some protection. "
" March, 2015 ",Medscape Medical News,Cancer Immunotherapy 'Has Entered Mainstream',A series of articles on harnessing the immune system for therapy highlights cancer as the field where most progress has been made.
" March, 2015 ",Heartwire from Medscape,MOOD-HF: SSRI No Better Than Placebo in Depressed CHF Patients,"A new study makes the case for not using escitalopram in CHF patients who are depressed, as there were no differences with placebo in hospitalizations,     deaths, or even depression scores."
" March, 2015 ",Medscape Medical News,Chondrocyte Therapy Effective in Knee Cartilage Repair,"Patients undergoing knee cartilage repair fare slightly better with autologous chondrocyte implantation, a new study has shown, but that might not be enough to justify the cost."
" March, 2015 ",FDA Approvals,FDA OKs Anthrasil for Inhalational Anthrax,"Anthrax immune globulin (Anthrasil) will be stored in the US Strategic National Stockpile to facilitate its availability in response to an anthrax emergency, the FDA said."
" March, 2015 ",Medscape Medical News,"Documentary Captures 'Heroics' of Oncologists, Patients",'The Emperor of All Maladies' documentary will raise awareness of what cancer is all about and will make people better appreciate cancer specialists.
" March, 2015 ",Medscape Medical News,Online Petition Against High Drug Prices Goes Live,"Cancer patients are the group most affected by high drug prices, and they are now becoming activists."
" March, 2015 ",Medscape Medical News,Aspirin Resistance Linked to More Severe Strokes  ," Individuals who exhibit resistance to aspirin may be more likely to have severe strokes than those who respond to the drug, a new study suggests."
" March, 2015 ",Medscape Medical News,Exercise May Provide 'Motor Reserve' in Older Age,"Like the 'use it or lose it' concept behind cognitive reserve, a new study suggests physical activity could protect motor function against age-related effects of small vessel disease. "
" March, 2015 ",Medscape Medical News,"Clinics Unaware They Had Simulation Saline, CDC Finds","The CDC has continued its investigation into adverse events related to a nonsterile simulation intravenous saline solution intended only for training, but inadvertently given to patients."
" March, 2015 ",Medscape Medical News,"Preanesthesia Sedative Unnecessary, RCT Data Suggest ","Sedation does not improve patient satisfaction with the perioperative experience; in addition, it prolongs recovery."
" March, 2015 ",Medscape Medical News,Profiling Reveals Potential Targets in Rare Bladder Cancer,A multimodal molecular analysis has identified biomarkers and mutations that may be able to guide therapy in small cell bladder carcinoma.
" March, 2015 ",News Alerts,"FDA Approves Nivolumab, First Immunotherapy for Lung Cancer","Approved 3 months ahead of schedule, nivolumab is the first immunotherapy to have shown a survival benefit in non-small cell lung cancer."
" March, 2015 ",Medscape Medical News,Stimulant May Speed Antidepressant Response Time in Elderly,Methylphenidate combined with the antidepressant citalopram significantly reduced time to depression remission in elderly patients.
" March, 2015 ",Medscape,A New Mobile Model of Medical Research,"Learn more about Apple's new ResearchKit, which could lower the cost of clinical research trials while also making them easier to conduct."
" March, 2015 ",The National Kidney Foundation,NephMadness 2015: Obstetric Nephrology Region,"Learn about key concepts that overlap obstetrics with nephrology, and then use your knowledge to pick the 'winners' in the NephMadness Tournament."
" March, 2015 ",Medscape Oncology,Novel Approaches for Hemophilia Treatment,Promising new therapies should allow patients with hemophilia to need fewer infusions to prevent spontaneous bleeding or to treat bleeding episodes.
" March, 2015 ",Medscape Dermatology,Recognize and Treat TKI-Induced Toxic Skin Effects,Dr Graeme M. Lipper reviews a study that examined the prevalence and clinical spectrum of adverse skin reactions in patients treated with the chemotherapy drug cabozantinib.
" March, 2015 ",Medscape Family Medicine,How Much Do You Know About CAM?,How much do you know about the evidence -- or lack thereof -- for commonly used complementary and alternative therapies?
" March, 2015 ",Medscape Oncology,Today's Cancer Research Pioneers,"More than 50 years after the introduction of chemotherapy, a new wave of researchers seek to radically advance cancer treatments."
" March, 2015 ",Reuters Health Information,India's Natco Pharma Ties Up With Gilead on Hepatitis C Drugs,"India's Natco Pharma Ltd said on Monday it has agreed a deal with Gilead Sciences Inc to supply generic copies of the U.S. drugmaker's chronic hepatitis C medicines, including $1,000-a-pill drug Sovaldi, in 91 developing nations."
" March, 2015 ",theheart.org on Medscape,PEGASUS: Ticagrelor Post MI and Precision Medicine,Seth Bilazarian interviews Marc Sabatine about his trial from ACC on long-term ticagrelor post MI and how precision medicine may affect cardiology.
" March, 2015 ",Medscape Psychiatry,15th International Congress on Schizophrenia Research (ICOSR),Read clinically focused news coverage of key developments from ICOSR 2015.
" March, 2015 ",Medscape Neurology,An Option for Refractory Seizures,This safety and efficacy study provides hope for adults with medically refractory partial-onset seizures.
" March, 2015 ",Medscape Business of Medicine,Could Wearing Scrubs Prove Dangerous?; More,Could scrubs be dangerous?; why many doctors aren't wealthy; what is medical 'necessity?'; more.
" March, 2015 ",Medscape Infectious Diseases,President Obama: The Antibiotic Resistance National Action Plan,President Obama speaks with Medscape about the details of the national plan to combat antibiotic-resistant bacteria.
" March, 2015 ",News Alerts,NEPA Combo for CINV Nears Approval in Europe,"In Europe, approval has been recommended for combination netupitant and palonosetron to prevent chemotherapy-induced nausea and vomiting (CINV) in cancer patients."
" March, 2015 ",theheart.org on Medscape,"ACC15 for Interventional Cards: TOTAL, MATRIX, DANAMI",David Kandzari and Gilles Montalescot review the major interventional cardiology trials from ACC 2015.
" March, 2015 ",Medscape Special Reports,"Special Report: 'Emperor' -- The Book, the Film, the Issues","In exclusive interviews, the director, book author, and leading oncologists give clinicians an inside look at Ken Burns' epic Cancer: The Emperor of All Maladies and the ongoing issues of cancer care."
" March, 2015 ",Medscape Psychiatry,The Microbiome and Brain Health: What's the Connection?,The gastrointestinal microbiota is increasingly being seen as influencing neurologic and psychiatric health.
" March, 2015 ",Medscape Oncology,'Emperor' in Close-Up: A Talk With the Director,"Dr Harold Burstein gets an oncologist's behind-the- cameras view of 'Cancer: The Emperor of All Maladies,' from Barak Goodman, director of the Ken Burns documentary."
" March, 2015 ",theheart.org on Medscape,"Bob Harrington's ACC: Poetry, PROMISE, and PEGASUS",A review of the opening sessions and the 'hot science' from the ACC meeting in the equally warm San Diego.
" March, 2015 ",Medscape Oncology,The Patient as Research Partner,Oncologists recall the critical role that patients have played in their research and clinical knowledge.
" March, 2015 ",Medscape Medical News,Websites Marketing Genetic Cancer Tests Oversell Benefits,"Websites marketing personalized cancer care services often overemphasize benefits and downplay limitations, and offer genetic tests of questionable value."
" March, 2015 ",Medscape Medical News,Peanut Patch to Treat Allergy in the Works,"Epicutaneous immunotherapy delivered daily with a patch could be a simple and safe alternative for peanut allergy, new research has shown."
" March, 2015 ",theheart.org on Medscape,The Cardiology Show From ACC 2015 With Dr Valentin Fuster,"UPDATED with Transcript // PROMISE, PEGASUS, and unpronounceable PCSK9 inhibitors are reviewed, but Dr Fuster was most impressed with the LEGACY data on weight loss in AF."
" March, 2015 ",Medscape Medical News,Focal Instead of 'Sledgehammer' Approach to Prostate Cancer,"Focal therapy for prostate cancer leads to good cancer control rates and causes less damage, says pioneer."
" March, 2015 ",Medscape Medical News,Apple Unveils iPhone Tool to Build Research Apps,"The first five apps made with ResearchKit, for Parkinson's disease, breast cancer, diabetes, heart disease, and asthma, rely on the phone's microphone, touchscreen, and motion sensor to collect data."
" March, 2015 ",Heartwire from Medscape,ACC 2015: Contemporary Cardiology and San Diego Sunshine,"With no mittens or parkas needed, this year's sessions should have a lot to say about everyday practice,   from imaging for chest pain, to enhancing MI     intervention, to transcatheter-valve procedures."
" March, 2015 ",FDA Approvals,First Therapy for High-Risk Neuroblastoma Approved by FDA,"Dinutuximab, an antibody targeting glycolipids on the neuroblastoma cell, used in combination with other therapies has been shown to improve survival."
" March, 2015 ",Medscape Medical News,Gout Associated With Reduced Risk for Alzheimer's Disease,Patients with gout had a 24% reduced risk of developing Alzheimer's disease compared with matched control participants; the risk reduction may be because of the neuroprotective effects of uric acid. 
" March, 2015 ",Reuters Health Information,Ocular Therapeutix Eye Drug Meets Goal in Late-Stage Study,Ocular Therapeutix Inc said its lead eye drug reduced pain and inflammation in patients following cataract surgery in a late-stage trial.
" March, 2015 ",Medscape Medical News,HCV RNA Does Not Always Mean Treatment Failure,"The presence of low levels of HCV RNA at the end of short-duration therapy with direct-acting antivirals does not always signify treatment failure, new data suggest. "
" March, 2015 ",Medscape Medical News,Compound Trawl IDs Potential Beta-Cell Proliferation Drug ,"Screening of over 100,000 compounds has identified a plant-derived drug that increases beta-cell proliferation and improves glycemic control but has a     major drawback."
" March, 2015 ",Kaiser Health News,FDA Heads Into Uncharted Territory of 'Biosimilar' Drugs,"The FDA's approval of the first biosimilar in the United States may be the first of many, or it may prove to be an exception, given that the approved biosimilar had years of data in Europe to support its use."
" March, 2015 ",Medscape Medical News,"In NSCLC, Why Some Patients Respond to Immunotherapy","A new study provides insights into what makes some tumors respond to the new PD-1 inhibitor immunotherapy drug, pembrolizumab."
" March, 2015 ",Heartwire from Medscape,"Weight Loss Reduces Atrial Size, Pericardial Fat in AF Patients",The imaging substudy provides a possible mechanism of action underlying the benefits of weight loss in obese and overweight subjects with AF.
" March, 2015 ",Medscape Medical News,"Psychedelics Do No Harm, May Do Good",Another study has failed to show a link between psychedelic drug use and mental illness and in fact suggests these drugs may be beneficial.
" March, 2015 ",Medscape General Surgery,Prosthetics and More: Is 3D Organ Printing Next?,"From prosthetics, to bioprinting cells, to the possibility of printable, implantable tissue, 3D printing is slated to have a major impact on medicine."
" March, 2015 ",FDA Expert Commentaries and Interviews,Montelukast's Underrecognized Adverse Drug Events,"Leukotriene inhibitors, montelukast in particular, have been linked to numerous reports of neuropsychiatric events. What should clinicians know?"
" March, 2015 ",Medscape Orthopedics,Can Chronic Tendinopathy Be Turned Into an Acute Condition?,"New treatments, such as percutaneous needle tenotomy, extracorporeal shockwave therapy, and platelet-rich plasma therapy, offer patients with chronic tendinopathy hope for lasting relief."
" March, 2015 ",Medscape Oncology,Crowdsourcing Adverse Effects of Breast Cancer Treatment,"Dr Susan Love describes crowdsourcing, a unique method for gathering patient reports on the effects of breast cancer treatment, which she suspects will turn research 'upside down.'"
" March, 2015 ",theheart.org on Medscape,Heart Failure: AHA 2014 and Predictions for 2015,"Drs Yancy and Januzzi review the latest data including PARADIGM-HF, PreSERVE-AMI, and AUGMENT-HF. While the future is bright, we should still proceed with caution."
" March, 2015 ",Medscape Cardiology,"CV Trials: ACC Preview, and the Role of Bias and Funding",Drs Henry Black and Deepak Bhatt preview upcoming CV trials and discuss the public loss of trust in industry-funded research.
" March, 2015 ",Medscape Oncology,Is 'Conflict of Interest' Hampering Cancer Research?,Dr John Marshall discusses how the current requirements for declaring conflict of interest are complicating cancer research and possibly barring the best minds from working together.
" March, 2015 ",Medscape Neurology,Digitizing Neurology: A Computerized Exam,Dr Andrew Wilner interviews Dr Mark Gudesblatt on the potential benefits of computer-based neurologic assessment in clinical practice and research.
" March, 2015 ",Medscape Ophthalmology,Laser Iridotomy in Pigment Dispersion Syndrome,Can this procedure prevent progression to pigmentary glaucoma or ocular hypertension? A 10-year study has the answers.
" March, 2015 ",Medscape Medical News,Chronic Fatigue Syndrome: Immune Alterations Seen Early ,Patients with recent-onset myalgic encephalomyelitis/chronic fatigue syndrome had distinct alterations in plasma immune signatures in an analysis of data from two large multicenter cohort studies.
" March, 2015 ",Medscape Medical News,US Healthcare Worker With Ebola Arrives at NIH in Bethesda,"The individual, who had volunteered at a Sierra Leone facility for patients with Ebola, will be admitted to a special infectious-disease containment unit at the NIH Clinical Center."
" March, 2015 ",theheart.org on Medscape,How to Train Your Cardiology Fellow,"Bob Harrington and Duane Pinto, who ran the cardiology fellow clinic at Beth Israel Deaconess Hospital, brainstorm on quicker, better training programs."
" March, 2015 ",Morbidity & Mortality Weekly Report,Adverse Events: Administration of Simulation IV Fluids,This report on the inadvertent administration of a non-sterile saline IV fluid--intended only for training--serves as a reminder that all medical products must be carefully examined before use.
" March, 2015 ",Nanomedicine,Drug Delivery Using Nanocarriers for Targeting Cancer Cells,"Cancer stem cells can cause drug resistance, cancer relapse and metastasis. How might nanocarriers be employed for targeting cancer stem cells for improved cancer therapy?"
" March, 2015 ",Future Neurology,Human-Derived Natural Antibodies as Potential Therapeutics,"This article explores the nature of self-antigens and the development of human natural antibodies as therapeutics for disease, focusing on the IgM class active in neurological disorders."
" March, 2015 ",European Heart Journal,The Year in Cardiology 2014: Prevention,Recap the highlights from preventive cardiology efforts for 2014.
" March, 2015 ",Pain Management Nursing,The Pain Experience of Inpatients in a Teaching Hospital,How much do adult in-patients see pain as interfering with daily activities?
" March, 2015 ",U.S. Pharmacist,Dual Parkinson's Disease and a Mental Health Disorder,Which antiparkinsonian agents are associated with psychosis?
