Date,Source,Headlines,Teaser
" June, 2015 ",Medscape Medical News,New 'Multiple-Source' DBS Device Looks Good for Parkinson's ,The first clinical study with a new-generation system of deep-brain stimulation for Parkinson's disease has shown promising results. 
" June, 2015 ",Medscape Medical News,TNF Inhibition for Alzheimer's Dementia Falls Short ,"Weekly subcutaneous etanercept proves safe in AD dementia, with a hint of benefit on psychiatric but not cognitive symptoms in a proof-of-concept phase 2 trial. Further study is planned. "
" June, 2015 ",Heartwire from Medscape,'Guarded Enthusiasm' Builds for PCSK9 Inhibitors,"The excitement is real, but with next week's FDA advisory panels on two new PCSK9 inhibitors, physicians are starting to think through tough questions     about how to actually use the agents in clinical practice."
" June, 2015 ",Medscape Medical News,Direct Current Stimulation Boosts Cognition in Schizophrenia,"Transcranial direct current stimulation improves memory, verbal fluency in patients with schizophrenia, but will it last?"
" June, 2015 ",Medscape Medical News,Sleep Apnea: Mixed Results for Mandibular Appliance,"Mandibular advancement devices improved apneas and hypopneas, but did not improve daytime sleepiness or quality of life, in patients with snoring or mild to moderate obstructive sleep apnea."
" June, 2015 ",Medscape Medical News,Cost Changes Conclusion From Major CRC Trial,"Last year, the conclusion was that each of two colorectal cancer treatments were equally effective, and so either could be used. What a diference a year makes."
" June, 2015 ",FDA Approvals,FDA Okays Topiramate ER (Qudexy) Monotherapy in Children ,Once-a-day capsules are now approved as initial monotherapy for children aged 2 years and up with partial-onset seizures or primary generalized tonic-clonic seizures.
" June, 2015 ",Medscape Medical News,Some Bird Flu Viruses in US Potential Threat to Humans: CDC,"Birds infected with highly pathogenic avian influenza A H5 viruses in the United States could cause human infection, the CDC says in a new advisory."
" June, 2015 ",Medscape Medical News,Novel Testosterones May Overcome Oral Dosing Hurdles,New oral formulations appear to normalize testosterone levels in hypogonadal men and could help overcome the challenges associated with oral dosing.
" June, 2015 ",Reuters Health Information,Long-Term Topical Corticosteroids Best for Vulvar Lichen Sclerosus,"Individualized preventive topical corticosteroid (TCS) regimens are best for the long-term management of adult vulvar lichen sclerosus (VLS), according to a longitudinal study in 507 women."
" June, 2015 ",Medscape Medical News,Unprecedented Responses With Daratumumab in Multiple Myeloma,The novel anti-CD38 agent produced 'unprecedented overall responses' in heavily pretreated multiple myeloma patients.
" June, 2015 ",Medscape Medical News,"Leukemia Drug Is 'Blessing From God,' But Trial Imperfect",Is ibrutinib plus immunochemotherapy the best treatment for chronic lymphocytic leukemia? Go to HELIOS to find out.
" June, 2015 ",Medscape Medical News,"Too Many Patients With Migraine Receiving Opioids, Barbiturates ","A new survey reveals that half of patients with migraine are receiving medications that are not recommended as first-line and that may lead to overdose, addiction, and more frequent headaches.  "
" June, 2015 ",Medscape Diabetes & Endocrinology,"Defending Testosterone, Debunking the Myths",Abe Morgentaler extols the virtues of testosterone therapy that have been clouded by unfounded fears.
" June, 2015 ",Medscape Medical News,New Oral Biologic Improves Symptoms in Refractory RA,"A new oral JAK1/JAK2 inhibitor produces rapid clinical improvement in patients with refractory rheumatoid arthritis (RA), despite previous exposure to multiple biologic agents."
" June, 2015 ",International Approvals,CHMP Backs Three Drugs for Rare Diseases ,"The EMA committee backs treatments for lysosomal acid lipase deficiency, alpha1-proteinase inhibitor deficiency, and Leber's hereditary optic neuropathy."
" June, 2015 ",Medscape Medical News,ACOG Updates Recommendations to Include 9-Valent HPV Vaccine ,"Only half of teenaged girls have received one dose of the HPV vaccine, but coverage of 80% would reduce cervical cancer burden by 53,000 cases. "
" June, 2015 ",Medscape Med Students,A Most Tiring Time: Sleep and Residency,"Getting enough sleep during residency may be difficult, but the consequences of going without can put lives at risk. Consider the effects of sleep deprivation, along with some tips to avoid problems."
" June, 2015 ",Medscape HIV/AIDS,Update to Guidelines on HIV Post-exposure Prophylaxis,Dr Samuel Merrick discusses important aspects of guideline-recommended care for prophylaxis following exposure to HIV.
" June, 2015 ",Medscape Oncology,Neratinib Lowers Recurrence in High-Risk HER2+ Breast Cancer,"Dr Lidia Schapira gives the take-home messages from breast cancer sessions of ASCO 2015, including top studies in HER2+ and HR+ disease, and new findings for managing side effects of treatment."
" June, 2015 ",Medscape Oncology,Money Talks: Solution to Soaring Costs of Cancer Drugs?,A panel of oncologists and patient advocates takes on the challenge of what to do about rising cancer care costs--and hits upon a solution both simple and challenging: talk to patients about money.
" June, 2015 ",Medscape Diabetes & Endocrinology,Familial Hypercholesterolemia: Optimal Treatment,"In this second part of our series on familial hypercholesterolemia, experts discuss dietary intervention and current treatments."
" June, 2015 ",Medscape Medical News,High-Dose Baclofen Supports Abstinence in Alcoholism,High-dose baclofen supports abstinence among alcohol-dependent patients compared with placebo and is reasonably well tolerated.
" June, 2015 ",Medscape Business of Medicine,Why Giving the Right Advice Can Get You Sued,"This doctor appropriately advised his patient not to have her ovaries removed, but when she then developed ovarian cancer, a jury found him guilty of not being emphatic enough about the risk."
" June, 2015 ",Medscape Family Medicine,Critical Issues in Diabetes: Choosing Newer Drugs for T2D,Charles Vega and Anne Peters review the three newest classes of drugs to treat type 2 diabetes and some intriguing combination therapies.
" June, 2015 ",Medscape Internal Medicine,The Case of the Patient With Myalgia on Every Statin,How would you manage the patient who reports muscle aches with every statin? Test yourself with this case challenge.
" June, 2015 ",Medscape Psychiatry,Bipolar Disorder: Improving Diagnosis and Treatment,Dr Matt Goldenberg walks through his approach to treating patients with bipolar disorder.
" June, 2015 ",Medscape Psychiatry,A History of Treating 'Madness',"Sociologist and mental health historian Andrew Scull, PhD, looks at the evolution of mental health care and psychiatry's reputation."
" June, 2015 ",Medscape Family Medicine,"Weight-Loss Supplements: All Chaff, No Wheat?","Amidst news about tainted products and weight-loss product scams, is it possible that some weight-loss supplements might actually work?"
" June, 2015 ",Medscape Business of Medicine,Doctors' Legal Risks With Medical Marijuana,"More than 20 states allow the use of medical marijuana, but there are things you need to know to avoid getting into trouble. "
" June, 2015 ",Medscape Psychiatry,6 Psychiatry Updates to Know,"Drs Correll, Kane, and Ghaemi discuss the research and ideas that caused a stir at this year's APA annual meeting."
" June, 2015 ",Medscape Urology,Perirectal Spacing in Prostate Radiation: Worth the Cost?,"Protecting the rectum from radiation while treating prostate cancer may have some benefit, but the relative costs need to be considered, says Dr Gerald Chodak."
" June, 2015 ",Medscape Medical News,Breast Cancer Trial Results Spin a Cautionary Tale,"Some clinicians switched to newer, costlier, and more toxic drugs for advanced breast cancer before completion of a head-to-head trial showing that the old drug was similarly effective, cheapest, and least toxic."
" June, 2015 ",Reuters Health Information,California Governor Signs Bill Limiting School Vaccine Exemptions,California Governor Jerry Brown on Tuesday signed a bill eliminating the state's personal beliefs exemption for school vaccine requirements - legislation that was prompted by a measles outbreak at Disneyland linked to low vaccination rates.
" June, 2015 ",Medscape Internal Medicine,Polypharmacy and Hypoglycemia: Which Drug Is Causing It?,An elderly man becomes confused when his blood sugar becomes dramatically low. He's taking a handful of drugs -- which one is causing hypoglycemia? Take this case challenge.
" June, 2015 ",Medscape Medical News,"Higher Stroke, Death With Balloon Inflation After Carotid Stent ","Patients undergoing carotid stenting appear to have a lower risk for stroke or death if they do not undergo post-stenting balloon inflation, a new study suggests. "
" June, 2015 ",News Alerts,"FDA Okays Current Label to Manage Eye, Skin Problems With Potiga",The FDA announced today that the 2013 label changes for the antiseizure drug ezogabine (Potiga) are sufficient to prevent retinal abnormalities and skin discoloration seen with the drug.  
" June, 2015 ",Medscape Medical News,NSAIDs Dramatically Reduce Ovulation With Consistent Use,"When taken during the luteal phase of the menstrual cycle, NSAIDs can inhibit ovulation and could significantly impair fertility in women trying to get pregnant."
" June, 2015 ",Medscape Medical News,Synthetic Marijuana an Urgent Public Health Threat,"Calls to poison control centers related to synthetic marijuana jumped 229% in the first 5 months of 2015, prompting calls to get the products off the market."
" June, 2015 ",Medscape Pharmacists,Why Select Extended-Release Metformin?,When is extended-release metformin a better option than immediate-release?
" June, 2015 ",Medscape Medical News,Whole-Brain Radiotherapy: Risks Worth Benefit?,"Whole-brain radiotherapy should be avoided in patients with brain metastases because it does not prolong survival, it reduces quality of life, and it causes cognitive decline."
" June, 2015 ",Medscape Business of Medicine,Doctors' Love/Hate Relationship With Second Opinions,"Despite a high incidence of misdiagnosis, some doctors take it personally when another doctor disagrees with their initial verdict or a patient goes elsewhere for treatment advice."
" June, 2015 ",Medscape Medical News,ADA: Two Big Trials and Special 75th Anniversary Celebration ," Results from two major cardiovascular-outcomes trials will be presented at the 2015 American Diabetes Association Scientific Sessions, as speakers mark 75     years of progress and move the field forward."
" June, 2015 ",Medscape Gastroenterology,Landmark Developments in Gastroenterology: A 20-Year Review,"In honor of Medscape's 20th anniversary, Dr David Johnson comments on five developments that have made the most impact on gastroenterology over the past two decades."
" June, 2015 ",CDC Expert Commentary,Common Questions About 9-Valent HPV Vaccine,CDC explains how to incorporate the new 9-valent HPV vaccine into practice.
" June, 2015 ",Medscape General Surgery,Never Do Unto Others...,How far would you go for science? These physicians tested the limits -- and some paid with their lives.
" June, 2015 ",Medscape Gastroenterology,PPIs and Cardiac Risk: Does It Pass the Sniff Test?,Dr David Johnson explains why he does not share the news media's concern about proton pump inhibitors and cardiovascular risk.
" June, 2015 ",Medscape Pediatrics,Pediatric Primary Headache From A to Z,"A special symposium at this year's PAS addressed pediatric headache and migraine, emphasizing the need to approach them as functional problems."
" June, 2015 ",Medscape Nurses,Marijuana and Your Job: What You Need to Know,"As states explore the ramifications of legalized marijuana, healthcare providers can get caught in the crossfire. What can get you fired?"
" June, 2015 ",Medscape Neurology,Should We Prescribe Opioids for Chronic Pain?,"Dr Argoff defends the use of opioids for treatment of chronic pain, and posits how and to whom opioids should be prescribed."
" June, 2015 ",Medscape Medical News,Potential Practice Change in Management of DCIS,"In a major clinical trial, an aromatase inhibitor was more effective than tamoxifen in preventing disease recurrence."
" July, 2015 ",Heartwire from Medscape,Meta-Analysis: Cognitive Decline Rare After CV Procedures,"""The general perception has been there were significant adverse cognitive effects"" after these treatments, say researchers. But results suggest that     clinicians ""can be a little reassuring"" to patients."
" July, 2015 ",Medscape Medical News,Nondaily Treatment an Option for Those at High Risk for HIV,"For some people, nondaily pre-exposure prophylaxis is feasible, although adherence and protection is better with daily administration, results from the ADAPT trial show."
" July, 2015 ",News Alerts,Safety Profile of HPV Vaccines Under Review in Europe ,The European Medicines Agency is reviewing the safety profile of human papilloma virus vaccines but says there should be no change in their use at this time.
" July, 2015 ",FDA Approvals,"Iressa Back in the US for Lung Cancer, Now as First-Line  ","Finally, the targeted therapy is available again in the United States. "
" July, 2015 ",Medscape Medical News,CDC: Hispanics More Likely to Believe Antibiotics Lessen Colds,"US Hispanics are almost twice as likely as all patients to believe that taking antibiotics reduces cold symptoms, and nearly three times as likely to obtain antibiotics not prescribed by a clinician."
" July, 2015 ",Medscape Medical News,"Positive Biomarker Data for AD Drug, but No Clinical Benefit","A biomarker analysis shows the antiamyloid agent gantenerumab yields dose-dependent reductions in brain amyloid and markers of neuronal injury, suggesting the tested dose may have been too low."
" July, 2015 ",News Alerts,CHMP Recommends ADHD Drug for Approval,An EMA committee recommended guanfacine in combination with comprehensive behavioral therapy for children and adolescents 6 to 17 years old with attention-deficit/hyperactivity disorder.
" July, 2015 ",Medscape Medical News,"AIs, Bisphosphonates Save Lives in Postmenopausal Breast Ca",Aromatase inhibitors (AIs) and bisphosphonates both reduce early breast cancer recurrence and mortality in postmenopausal women.
" July, 2015 ",International Approvals,Sufentanil Hybrid Receives CHMP Nod for Post-Op Pain ,"The new product, Zalviso, is similar to another sufentanil-containing anesthetic-analgesic that has been available in the Netherlands for decades. "
" July, 2015 ",News Alerts,FDA Approves Sonidegib (Odomzo) for Basal Cell Carcinoma,The drug is indicated for use in locally advanced disease
" July, 2015 ",FDA Approvals,FDA Clears Two New Oral Drugs for Hepatitis C ,"Technivie, for genotype 4 infection, combines ombitasvir, paritaprevir, and ritonavir and is for use with ribavirin. Daclatasvir, for use with sofosbuvir, is for genotype 3 infection."
" July, 2015 ",News Alerts,FDA Reviewing Safety of Codeine for Cough in Kids Under 18 ,The FDA is investigating the safety of using codeine-containing medicines to treat coughs and colds in children younger than 18 years because of the potential for serious adverse effects. 
" July, 2015 ",Heartwire from Medscape,ICD Recruited for Paddle-Free AF Cardioversion in Small Study,"""This method is less time-consuming and does not necessitate deep anesthesia compared with external   cardioversion,"" says the lead author. But advantages     over the standard method remain hypothetical."
" July, 2015 ",Medscape Medical News,Chemoradiotherapy Widens Options in Rectal Cancer  ,Patients with resectable low rectal cancer could safely undergo chemoradiotherapy and then watchful waiting as an alternative to surgery.
" July, 2015 ",Heartwire from Medscape,Endovascular Cooling for OOH Arrest: Little Clinical Gain Seen," ""Despite better hypothermia induction and maintenance,"" endovascular wasn't superior to external cooling in survival without major neurological damages,     say researchers. But they also saw room for optimism."
" July, 2015 ",Medscape Medical News,Medical Marijuana: Where's the Evidence?   ,"Two new reviews highlight the lack of evidence to support the use of medical marijuana for most indications, leading to questions about the legal implications for doctors prescribing such products.   "
" July, 2015 ",Medscape Medical News,"AIMS Project Improves Adherence, Outcomes in HIV Patients","An intervention designed to help HIV patients improve adherence not only bolsters pill-taking behavior but also reduces the risk for treatment failure, new research shows."
" July, 2015 ",Reuters Health Information,Acute Kidney Injury May Follow BRAF Inhibitor Treatment,"Several cases of acute kidney injury (AKI) have occurred in patients whose metastatic melanoma was treated with the BRAF inhibitors vemurafenib and dabrafenib, according to findings from the Food and Drug Administration Adverse Event Reporting System (FAERS)."
" July, 2015 ",Medscape Medical News,Uptake of HIV Prevention Starter Kit High in STI Clinics,HIV prevention starter kits are widely accepted at sexually transmitted infection clinics among clientele who are at risk for HIV infection because of high-risk sexual exposure.
" July, 2015 ",Medscape Medical News,Immunotherapy Moves to Community Cancer Setting,A first-of-its-kind initiative aimed to facilitate the adoption of immuno-oncology in the community cancer setting has just been launched by the Association of Community Cancer Centers.
" July, 2015 ",Medscape Medical News,Pinaverium Effectively Treats IBS Symptoms in RCT ,Patients with irritable bowel syndrome who took pinaverium had significant improvement in abdominal pain and stool consistency compared with patients who took placebo in the double-blind trial.
" July, 2015 ",Medscape Medical News,FDA Panel Says Necitumumab Has Benefit in Squamous NSCLC,The monoclonal antibody could be approved by late 2015.
" July, 2015 ",Medscape Medical News,New Abacus Calculates Price of Cancer Drug Based on Value,An innovative interactive tool developed at Memorial Sloan Kettering Cancer Center tries to put drug costs in context with their overall value.
" July, 2015 ",Medscape Medical News,Physician Who Gave Unneeded Chemo Gets 45 Years in Prison,"Farid Fata, MD, 'practiced greed and shut down whatever compassion he had,' said US District Judge Paul Borman, who called the oncologist's crimes 'horrific.'"
" July, 2015 ",FDA Approvals,FDA Clears Combo Drug Orkambi for Cystic Fibrosis,Orkambi combines the approved drug ivacaftor (Kalydeco) with lumacaftor and is indicated for patients with CF aged 12 years and older with two copies of the F508del mutation. 
" July, 2015 ",Medscape Medical News,Calmangafodipir May Reduce Chemo-Induced Neuropathy,"In colorectal cancer patients treated with the FOLFOX regimen, calmangafodipir reduced the incidence of chemotherapy-induced peripheral neuropathy."
" July, 2015 ",Medscape Medical News,"Vasomotor Symptoms Relieved by Escitalopram, E2, Venlafaxine","Menopausal women with moderate vasomotor symptoms may find relief from escitalopram, low-dose dose oral 17-beta-estradiol, or venlafaxine, according to a pooled analysis."
" July, 2015 ",Medscape Medical News,Ultrabrief ECT for Depression May Trump Standard ECT,An analysis suggests efficacy similar to that of brief pulse electroconvulsive therapy but with fewer cognitive side effects.
" July, 2015 ",Medscape Medical News,Patiromer Study Published: Approval for Hyperkalemia Soon?,"A study author says this is the first predictable, well-tolerated potassium binder and will change treatment for life-threatening hyperkalemia. FDA approval     could come this fall."
" July, 2015 ",Medscape Medical News,SWOG Trial Defines a Regimen for Biliary Cancer,Adjuvant capecitabine and gemcitabine followed by radiotherapy and capecitabine was well tolerated and effective in the treatment of extrahepatic cholangiocarcinoma and gallbladder carcinoma.
" July, 2015 ",News Alerts,Gadolinium Brain Deposits on FDA Radar,The FDA is investigating the potential risk for brain deposits with repeated use of gadolinium contrast agents for MRI.
" July, 2015 ",Heartwire from Medscape,"What Now, ARNI? Experts Ponder Newly Arrived Heart-Failure Drug","Although enthusiasm is widespread, ""we aren't ready to offer this to everyone who comes to our office,"" says one expert. ""Especially because we didn't have     the benefit of an FDA panel review."""
" July, 2015 ",News Alerts,Teva Recalls Six More Lots of Fluorouracil Injection,The recall of Adrucil is due to the potential presence of particulate matter identified as an aggregate of silicone rubber pieces from a filler diaphragm and fluorouracil crystals.
" July, 2015 ",Orphan Drug Approvals,CHMP Backs Antifungal Isavuconazole (Cresemba),The triazole antifungal is indicated for treatment of adults with invasive aspergillosis and mucormycosis in patients for whom amphotericin B is not appropriate. 
" July, 2015 ",Medscape Medical News,Large Study Backs Switch to Next-Gen Tenofovir for HIV,"Tenofovir alafenamide is as effective as the standard formulation in maintaining viral suppression over 48 weeks, and might have bone- and renal-sparing effects, report investigators."
" July, 2015 ",Medscape Medical News,Did HHS Cancel Proposed FDA Limits on Mercury Fillings?,"""We are still working on securing (HHS) clearance,"" an FDA official told an attorney in a lawsuit seeking to ban the use of dental amalgam in pregnant women, nursing mothers, and children aged less than 6 years."
" July, 2015 ",Medscape Medical News,'Sensational' Hep C Response Rates in HIV Coinfection Trial,C-EDGE trial investigators report very high sustained virologic response rates in patients taking grazoprevir and elbasvir coformulated in a single tablet.
" July, 2015 ",Medscape Medical News,Diabetes Drug Metformin: No Impact on Birth Weight in Obese Pregnancy,A metformin study is one of the first clinical trials to investigate preventive treatment in obese pregnant women to protect the unborn child from     long-term effects.
" July, 2015 ",Medscape Medical News,Single-Dose IV Fosaprepitant Effective for CINV,A single IV dose of fosaprepitant was effective and safe for treating nausea and vomiting in subjects undergoing moderately emetogenic chemotherapy.
" July, 2015 ",News Alerts,Mylan Withdraws 14 Lots of Calcium Chloride Prefilled Syringes ,The action is a precautionary measure as a result of customer complaints citing difficulties in administration of the drug.
" July, 2015 ",Medscape Ob/Gyn,"Estrogen, Cognition, and Mood","Dr JoAnn Manson comments on the intriguing findings of the KEEPS Cognitive and Affective Study, and how they apply to practice."
" July, 2015 ",Medscape Pulmonary Medicine,The Efficacy of Infliximab for Sarcoidosis,"In patients with severe sarcoidosis who do not respond to conventional therapies, could this anti-TNF agent provide symptom relief?"
" July, 2015 ",Medscape Medical News,Could Dexamethasone Dose Affect Glioblastoma Survival?,"Dexamethasone is routinely used in the clinical management of glioblastoma, but a new study suggests that high-dose dexamethasone could affect survival."
" July, 2015 ",Medscape Optometry,Benefits of New Shingles Vaccine May Extend to More Patients ,Phase 3 study results indicate that the HZ/su vaccine potentially offers more robust protection to the elderly and the immunocompromised than the existing vaccine.
" July, 2015 ",Medscape Medical News,Illicit Use of 'Bath Salts' in Teens Much Lower Than Expected,"A survey of high school seniors has found that just a small minority report using bath salts, but the researchers caution more might be using the psychoactive recreational drug without knowing it."
" July, 2015 ",Medscape Medical News,Pneumonitis an Adverse Effect of PD-Inhibitor Immunotherapy ,Clinicians treating melanoma with programmed cell death (PD) inhibitors report autoimmune pneumonitis as a rare but potentially serious toxic effect.  
" July, 2015 ",Medscape Rheumatology,"Understanding, Diagnosing, and Treating Sjogren Syndrome",Dr Fox reports on the 13th International Symposium on Sjogren's Syndrome and shares his perspective on advances in the field.
" July, 2015 ",Medscape Infectious Diseases,Infections in Transplant Recipients: An Overview,Anyone might encounter a patient with a transplant-related infection. Shmuel Shoham explains how to evaluate for this complication of solid-organ transplantation.
" July, 2015 ",Medscape Medical News,"Rivastigmine Improves Gait, Reduces Falls in Parkinson's","Rivastigmine improved gait in patients with Parkinson's disease and reduced frequency of falls. Falls are a major concern for patients, and fear of falling can lead to loss of mobility and social isolation."
" July, 2015 ",Medscape Oncology,Multinational Association of Supportive Care in Cancer (MASCC) Annual Meeting,Read clinically focused news coverage of key developments from MASCC 2015.
" July, 2015 ",Medscape Ob/Gyn,Effect of Fertility on Perinatal Outcomes,"Dr Peter Kovacs reviews a study comparing perinatal outcomes for fertile women, subfertile women, and women who conceived via assisted reproductive technology."
" July, 2015 ",Medscape Neurology,Web-Based Intervention for Epilepsy Self-management,"Digital applications for chronic diseases abound, but do they make a difference in self-management or outcomes?"
" July, 2015 ",FDA Expert Commentaries and Interviews,Expanded Access: Recourse for Patients Out of Options,Patients who do not qualify for a clinical trial may still be able to receive an investigational drug. Learn about the easier-than-you-thought steps in the FDA's Expanded Access Program.
" July, 2015 ",Medscape Internal Medicine,Summer 2015 Update: ACIP Adult Vaccine Recommendations ,"Highlights of the June 2015 ACIP meeting and recommendations for meningococcal B, flu, and pneumococcal vaccines. Also: Informational updates for Tdap and herpes zoster vaccine."
" July, 2015 ",Medscape Business of Medicine,The Pleiotropic Art of Medicine,The practice of medicine is complex enough without clinicians having to deal with incentives from organizations that put profits before patients. It's high time for primary care to be transformed.
" July, 2015 ",Medscape Oncology,"What Is Value to the Cancer Patient, Oncologist, and Payer?","What do we mean by value in cancer care? A special session of ASCO 2015 looked at the perspectives on value from key stakeholders: the patient, the oncologist, and the payer. "
" July, 2015 ",Medscape Psychiatry,Maximizing Antipsychotics' Effectiveness Through Moderation,Antipsychotics can bring about several undesirable side effects. Dr Derick Vergne explains how a restrained treatment approach can avoid some of these pitfalls in patients with schizophrenia.
" August, 2015 ",Medscape Medical News,'Mounting Evidence' for Hypofractionation in Breast Cancer,Two studies add support for hypofractionation of radiation following surgery for early-stage breast cancer.
" August, 2015 ",Heartwire from Medscape,AF Recurs Despite Strategies Added to AF Ablation in Trials," The use of antiarrhythmic drugs for 90 days after an AF ablation did not reduce AF/AT recurrence at 1 year, nor did the use of adenosine to guide     pulmonary-vein isolation ablation procedures, report investigators."
" August, 2015 ",Medscape Medical News,PRIDE Continues to Support ECT in Depressed Elderly,Updated findings from the PRIDE trial continue to support right unilateral electrode placement and ultrabrief pulse ECT to achieve robust and rapid response in geriatric major depressive disorder.
" August, 2015 ",Reuters Health Information,Ustekinumab Found to Be Effective in Adolescents With Psoriasis,"Adolescents with moderate to severe psoriasis may respond to the human monoclonal antibody ustekinumab as well as adults, with no unexpected side effects, a new study found."
" August, 2015 ",Medscape Medical News,'Female Viagra' Foes Denounce PR Campaign to Win FDA Approval,Opponents of flibanserin say an orchestrated appeal to gender justice masks the marginal effectiveness and significant health risks of a drug for low female libido.
" August, 2015 ",Medscape Medical News,Seniors Twice as Likely to Receive Psychotropic Meds,"Older adults are more likely to receive psychotropic medications and less likely to see a psychiatrist than younger adults, data from a major health survey indicate."
" August, 2015 ",Medscape Medical News,"NICE Still Has It Wrong on Type 2 Diabetes Guidance, Say Docs","UK NICE is wedded to some illogical recommendations with regard to pharmacotherapy of type 2 diabetes in the latest draft of its new guidance on treatment,     says a group of experts."
" August, 2015 ",Medscape Medical News,Memory Problems Due to 'Cancer Brain' and Not 'Chemo Brain'?,A study in postmenopausal women with newly diagnosed breast cancer has linked pretreatment cytokine levels to memory problems.
" August, 2015 ",Medscape Medical News,New Hydrogel Drug-Delivery Method Targets Colon Inflammation,A preclinical study has shown that hydrogel loaded with dexamethasone reduced epithelial inflammation in the colon more than free dexamethasone.
" August, 2015 ",Medscape Medical News,Dementia Drugs Linked to Serious Weight Loss,"Cholinesterase inhibitors, commonly used to treat dementia, are associated with significant, potentially serious, weight loss in elderly dementia patients."
" August, 2015 ",FDA Approvals,FDA Approves 'Female Viagra' Flibanserin (Addyi),The manufacturer aims to have the drug available for sale starting October 17.
" August, 2015 ",Medscape Medical News,"Ipilimumab Side Effects in Real World, and What to Do",Real-world immune-related adverse events with ipilimumab may be higher than clinical trials suggest; experts give advice on how to deal with them.
" August, 2015 ",Medscape Medical News,Pancreatic Cancer: Who Is Likely to Respond to FOLFIRINOX,The enzyme CES2 may identify patients with pancreatic cancer who are likely to respond to treatment with irinotecan in the FOLFIRINOX regimen.
" August, 2015 ",Medscape Medical News,Young Women Refuse Tamoxifen Because of Fertility Concerns,"Concerns about fertility can influence adherence to endocrine therapy in young women with breast cancer, a new study suggests."
" August, 2015 ",Medscape Medical News,"Antidepressants in Pregnancy: Good News, Bad News","SSRIs in pregnant women with depression have been linked to reduced rates of preterm birth and cesarean delivery. However, the drugs are also tied to a higher risk for neonatal complications."
" August, 2015 ",Medscape Medical News,Effectiveness of Cancer Survivorship Care Plans Questioned,"Survivorship care plans have been recommended for cancer survivors to  improve their quality of care, but a Dutch study questions their benefits."
" August, 2015 ",Kaiser Health News,Reduced Access to Meds After Crackdown on Illegal Rx Drug Trade, An unintended side effect of a crackdown on prescription drug abuse affects chronic pain patients’ access to medication.
" August, 2015 ",Medscape Family Medicine,Practice Changers: Updates in Family Medicine: 2015,Family physician Frank J. Domino presents a whirlwind tour of family medicine news gleaned from recent medical literature.
" August, 2015 ",Medscape Oncology,"Whose End of Life Is It, Anyway? ","Guidelines recommend that palliative care be introduced early in cancer treatment, but studies indicate that oncologists' attitudes can stand in the way of important discussions with patients."
" August, 2015 ",Medscape Pharmacists,Is Topical OTC Capsaicin Effective for Osteoarthritis?,What is the evidence for using OTC capsaicin for osteoarthritis pain?
" August, 2015 ",Medscape Dermatology,Managing Patients With Dermatologic Delusional Disorders,"Most patients see several physicians to find a cause for their skin disease, only to be discouraged by the lack of adequate treatment."
" August, 2015 ",Medscape Oncology,Clinical Cancer Trials Failing the Elderly Population,"At the 2015 ASCO annual meeting, experts in geriatric oncology described shortcomings in knowledge on cancer treatments for elderly patients."
" August, 2015 ",Medscape Business of Medicine,50 Shades of Malpractice,Malpractice cases range from crazy to shocking to sad to frustrating. Here are some of the most notorious cases from each of our 50 states.
" August, 2015 ",Medscape Oncology,ASCO Takeaways for Primary Care Physicians,The most important clinical pearls for primary care physicians from the year's biggest cancer meeting.
" August, 2015 ",Medscape Oncology,Where Does Whole Brain Radiation Fit in Lung Cancer Management?,"Dr Jack West provides an analysis of practice-changing studies presented at ASCO 2015, with a focus on whole brain radiotherapy for lung cancer metastases. "
" August, 2015 ",Medscape Pediatrics,Landmark Developments in Pediatrics: 1995-2015,Which landmarks in pediatrics over the past 20 years made our list? Read on.
" August, 2015 ",Medscape Pediatrics,Just Don't Do It! (Routinely),Timmy Ho and colleagues undertook a 2-year process to examine the evidence and create a list of five tests and treatments that should not be part of the routine care of neonates.
" August, 2015 ",Medscape Gastroenterology,HCV Treatment: What Can I Do Now? What's Coming Next?,"As direct-acting antivirals continue to show success in HCV, the possibility for treatment expands to an even greater number of patient groups."
" August, 2015 ",Medscape Dermatology,Time to Revise the FDA Black Box Warning for TCIs?,Dr Graeme M. Lipper summarizes the results of a recent study that assessed the risk for malignancy in children who used intermittent pimecrolimus 1% cream to treat their atopic dermatitis.
" August, 2015 ",theheart.org on Medscape,New Cardio Drugs: Here's to Hopeful New Prescribing,"With new drugs on the market, Dr Melissa Walton-Shirley is optimistic but aware that extrapolating trial results to the broad population is still nothing     more than a well-vetted leap of faith."
" August, 2015 ",Medscape Orthopedics,Is There Sex After Low Back Pain?,"For many people with low back pain, sex is excruciating. But the recommended position for the past 25 years--'side-lying' (ie, 'spooning')--is contraindicated by two new biomechanical studies."
" August, 2015 ",Medscape Critical Care,Do Your Patients Consume Enough Caffeine?,A major evidence review concludes that recommending caffeine/coffee for its health benefits is largely premature.
" August, 2015 ",theheart.org on Medscape,The Case for Adherent Early Adoption of Entresto,Dr Seth Bilazarian respectfully disagrees with Dr John Mandrola and outlines why he will be a cautious and strictly adherent adopter of the new ARNI heart failure drug.
" September, 2015 ",Medscape Medical News,Hypertonic Saline Effective for Infants With Bronchiolitis,"Nebulized hypertonic saline is a safe and effective treatment for infants with acute bronchiolitis, according to a new study. "
